trial_id,max_num_of_clusters,max_dissimilarity_distance,similarity_threshold,window_size,metric,similarity_vectors,embedding_distance_metric,distance_metric,number_of_permutations,ngrams,char_tokenization,num_of_comparisons,diffObjectsComparedSuccess,sameObjectsCompared,sameObjectsComparedSuccess,selection_variance,selectedNumOfPrototypes,averageBucketSize,prototypesTime,embeddingsTime,wtaTime,similarityTime,Accuracy,Precision,Recall,F1,Time
91,401,0.13837696557309093,0.5543530360538882,37,kendal,initial,euclid_jaccard,euclid_jaccard,5,3,True,517666,447150,17187,13744,,344,101,2.9094324111938477,15.374219179153442,0.45799803733825684,242.01995182037354,93.77770627770627,21.406533130907487,76.30935754189943,33.43404597085707,261.5196144580841

92,392,0.14154910884900634,0.5558910180622564,37,kendal,initial,euclid_jaccard,euclid_jaccard,5,3,True,583550,510235,17635,14175,,334,97,2.487663507461548,12.93863034248352,0.4279975891113281,277.912810087204,93.64948281614949,21.09543860772667,76.67597765363129,33.087653654432906,294.5521013736725

93,396,0.1399051251331675,0.554368140343555,37,kendal,initial,euclid_jaccard,euclid_jaccard,5,3,True,424478,359471,16651,14041,,338,113,2.6645143032073975,13.21314287185669,0.4240376949310303,222.65630054473877,94.30799847466514,22.83765299415558,74.81378026070763,34.99326319800754,239.74199867248535

94,368,0.1270697689426312,0.557199706173682,38,kendal,initial,euclid_jaccard,euclid_jaccard,5,3,True,486596,418955,16639,13885,,314,108,2.40299916267395,13.254000902175903,0.4459993839263916,275.31537532806396,94.25639925639926,22.718156228008446,75.14548417132217,34.8886847508916,292.1863589286804

95,290,0.18792719785102663,0.5599044633334851,35,kendal,initial,euclid_jaccard,euclid_jaccard,5,3,True,433493,377400,16061,12972,,232,105,1.4381775856018066,9.91594648361206,0.3319985866546631,209.8131239414215,95.22224605557939,25.905046382969772,71.66550279329608,38.05447831528205,222.21124792099

96,237,0.14847841414441768,0.5551416800932814,32,kendal,initial,euclid_jaccard,euclid_jaccard,5,3,True,436644,366820,17106,13399,,193,99,0.9249980449676514,7.659978866577148,0.2739982604980469,217.81854724884033,94.06644739978073,21.831375259156875,73.53351955307262,33.66727059575829,227.50351810455322

97,332,0.25275149029685984,0.5678843496549727,39,kendal,initial,euclid_jaccard,euclid_jaccard,5,3,True,445014,382608,17405,13936,,265,105,1.91703462600708,10.995453834533691,0.36099958419799805,241.61085987091064,94.81588731588731,24.771380916776902,75.19203910614524,37.265844689595504,255.66635179519653

98,407,0.1673930760190126,0.5723888032586626,42,kendal,initial,euclid_jaccard,euclid_jaccard,5,3,True,516815,457974,16499,13508,,343,93,2.8639984130859375,14.37874722480774,0.4440000057220459,297.2064824104309,95.00917584250918,25.619459416770322,75.512104283054,38.25866466174281,315.6132230758667

99,382,0.1883589450107721,0.5547247274053397,35,kendal,initial,euclid_jaccard,euclid_jaccard,5,3,True,509759,440965,17174,13860,,309,96,2.4171462059020996,12.493746995925903,0.4220006465911865,273.9320969581604,93.75458792125458,21.19928703416022,75.44227188081936,33.09802519882048,290.1419906616211
