trial_id,max_num_of_clusters,max_dissimilarity_distance,similarity_threshold,window_size,metric,similarity_vectors,embedding_distance_metric,distance_metric,number_of_permutations,ngrams,char_tokenization,num_of_comparisons,diffObjectsComparedSuccess,sameObjectsCompared,sameObjectsComparedSuccess,selection_variance,selectedNumOfPrototypes,averageBucketSize,prototypesTime,embeddingsTime,wtaTime,similarityTime,Accuracy,Precision,Recall,F1,Time
30,781,0.40272396945655853,0.7309850106006547,40,kendal,initial,euclid_jaccard,euclid_jaccard,4,3,True,384650,358317,20857,18053,,186,86,4.639530420303345,3.186008930206299,0.19696521759033203,168.51958394050598,99.08074741408075,74.93942905298641,82.79795158286778,78.67293337019629,178.22659039497375
31,662,0.18147021912068498,0.7048806107284888,74,kendal,initial,euclid_jaccard,euclid_jaccard,6,3,True,403984,373040,22991,21791,,349,192,6.193443298339844,9.550223350524902,0.4889955520629883,185.66788172721863,99.04738071404738,72.29933029214793,86.69692737430168,78.84625562318075,202.55892300605774
32,568,0.23368223925041082,0.719533908865595,61,kendal,initial,euclid_jaccard,euclid_jaccard,5,3,True,280939,252600,21492,19794,,277,132,3.1355013847351074,6.456236839294434,0.38942408561706543,134.60853815078735,99.05417322083989,73.55683497223214,84.01419925512104,78.43851022792101,145.36668610572815
33,681,0.058605711169874564,0.6965995745330341,10,kendal,initial,euclid_jaccard,euclid_jaccard,6,3,True,697574,664385,23874,21802,,368,51,4.359768867492676,7.93054723739624,0.479278564453125,361.56757164001465,98.97933647933648,69.644892191275,88.90828677839852,78.10638787352062,374.9369716644287
34,603,0.11939392549109795,0.7294801694837527,25,kendal,initial,euclid_jaccard,euclid_jaccard,4,3,True,368894,340460,21682,19891,,340,62,3.1889584064483643,6.536895036697388,0.29964661598205566,222.61519312858582,99.09206825873493,73.94962191396665,85.93459031657356,79.4929077059726,233.43443179130554
35,539,0.11787338442825183,0.6744712301870733,25,kendal,initial,euclid_jaccard,euclid_jaccard,4,3,True,418043,387445,21003,20180,,316,74,4.180890083312988,9.364456415176392,0.4507408142089844,231.3984251022339,98.86386386386387,66.60012151722941,89.30400372439479,76.29891115199126,245.9598548412323
36,449,0.11625798786581788,0.7426312067745249,17,kendal,initial,euclid_jaccard,euclid_jaccard,3,3,True,382474,354855,21208,18341,,284,39,1.5082926750183105,5.416290760040283,0.17670607566833496,185.80945014953613,99.08527575194242,74.67303300809633,83.72905027932961,78.94217052562274,193.68152713775635
37,737,0.3350952434559097,0.728085798277122,17,kendal,initial,euclid_jaccard,euclid_jaccard,4,3,True,390678,362483,21317,19151,,224,58,5.858428955078125,6.059238910675049,0.2589998245239258,206.88979363441467,99.07395490728824,74.06309116007976,84.29934823091247,78.85039327218789,219.7007520198822
38,814,0.2500405360901146,0.5899267379706703,36,kendal,initial,euclid_jaccard,euclid_jaccard,4,3,True,402792,360729,21494,21248,,326,91,5.7063703536987305,7.832369089126587,0.5809988975524902,185.01815009117126,97.78528528528528,47.882982259965544,92.20204841713222,63.0318461201838,199.8002052307129
39,224,0.5575943480370689,0.6298067543398936,11,kendal,initial,euclid_jaccard,euclid_jaccard,5,3,True,520639,478307,22969,21952,,70,49,0.5669641494750977,1.6979172229766846,0.09925174713134766,279.2724189758301,98.05460222126888,51.43209629555533,89.76373370577281,65.39480657127716,282.4295029640198
40,483,0.15027862810175702,0.6694491642933689,26,kendal,initial,euclid_jaccard,euclid_jaccard,5,3,True,496146,462797,22311,21302,,292,86,2.4908063411712646,7.410906076431274,0.3961925506591797,267.85714530944824,98.78378378378379,64.44600861212322,90.57844506517691,75.30965744145539,278.9560515880585
41,423,0.10559468500058451,0.738934155036687,16,kendal,initial,euclid_jaccard,euclid_jaccard,3,3,True,295175,267481,20997,19184,,275,42,1.696716070175171,5.894956350326538,0.21432709693908691,182.3156099319458,99.08038991372324,74.60366962939861,83.52537243947859,78.81283804189661,190.91061401367188
42,424,0.09311389257822222,0.7444638249662181,9,kendal,initial,euclid_jaccard,euclid_jaccard,2,3,True,0,0,0,0,,276,16,1.7275638580322266,6.775648355484009,0.16731929779052734,0.016002178192138672,97.95223795223795,0.0,0.0,0.0,9.484793186187744
43,603,0.0506127210308501,0.7104268942345221,18,kendal,initial,euclid_jaccard,euclid_jaccard,2,3,True,230938,206293,18306,17218,,341,31,3.7135164737701416,8.353655338287354,0.17400050163269043,156.85807609558105,99.0915915915916,73.43037788560505,87.18575418994413,79.7190517998244,169.95989441871643
44,611,0.055710249646541435,0.7066236578238375,20,kendal,initial,euclid_jaccard,euclid_jaccard,1,3,True,119409,103831,11703,11195,,342,14,4.062953472137451,9.785072565078735,0.10413074493408203,77.58198499679565,98.82453882453882,74.28666224286661,65.14781191806331,69.41774663607615,92.39937424659729
