trial_id,max_num_of_clusters,max_dissimilarity_distance,similarity_threshold,window_size,metric,similarity_vectors,embedding_distance_metric,distance_metric,number_of_permutations,ngrams,char_tokenization,num_of_comparisons,diffObjectsComparedSuccess,sameObjectsCompared,sameObjectsComparedSuccess,selection_variance,selectedNumOfPrototypes,averageBucketSize,prototypesTime,embeddingsTime,wtaTime,similarityTime,Accuracy,Precision,Recall,F1,Time
21,242,0.13954845953224337,0.7491564972550748,38,kendal,initial,euclid_jaccard,euclid_jaccard,4,3,True,364630,357290,426,340,,181,14,0.26905131340026855,1.3199892044067383,0.22700166702270508,413.81661224365234,98.34661258935607,4.477858559153999,78.77906976744185,8.474046278924327,416.08483386039734
22,416,0.8674500767784105,0.7188835130382086,78,kendal,initial,euclid_jaccard,euclid_jaccard,1,3,True,264189,259773,330,279,,76,5,0.9151957035064697,0.5979986190795898,0.03899788856506348,147.66007590293884,98.82760315312899,6.391752577319587,81.1046511627907,11.849649607135273,149.74737167358398
23,401,0.902742778505065,0.7048485717133942,84,kendal,initial,euclid_jaccard,euclid_jaccard,1,3,True,255511,250763,333,272,,51,3,0.9250731468200684,0.42598867416381836,0.029010534286499023,141.2881441116333,98.73270425152728,5.803285683806273,79.06976744186046,10.812959650168953,143.11576390266418
24,419,0.7149281390834408,0.69743202750791,83,kendal,initial,euclid_jaccard,euclid_jaccard,2,3,True,263043,254168,355,322,,185,9,0.9469952583312988,1.3357622623443604,0.1360461711883545,264.31742668151855,97.66113748760806,3.5141150286986065,87.20930232558139,6.755995946402432,267.2363154888153
25,394,0.8649798722985035,0.6552046054242543,100,kendal,initial,euclid_jaccard,euclid_jaccard,1,3,True,201046,193548,316,293,,81,5,0.8768248558044434,0.7429935932159424,0.046053409576416016,122.50374794006348,97.95713168069908,3.919732441471572,85.17441860465115,7.4945645223174315,124.68562150001526
26,363,0.8086498794807548,0.6678937963797011,85,kendal,initial,euclid_jaccard,euclid_jaccard,2,3,True,266080,255825,351,322,,133,7,0.7250020503997803,1.1079990863800049,0.11299753189086914,248.62066221237183,97.3224952762377,3.0427631578947367,86.04651162790698,5.877680698967434,251.16365766525269
27,398,0.5250204590381701,0.7129272818538231,78,kendal,initial,euclid_jaccard,euclid_jaccard,1,3,True,170398,163256,305,267,,231,4,1.1969962120056152,2.3829920291900635,0.10500168800354004,144.86490726470947,98.04722914977928,3.7584459459459456,77.61627906976744,7.169709989258862,149.1499047279358
28,359,0.8887859426644686,0.558355365459658,97,kendal,initial,euclid_jaccard,euclid_jaccard,2,3,True,329745,316403,377,359,,62,7,0.8340034484863281,0.5660393238067627,0.0789644718170166,252.75481605529785,96.39723098562112,2.517214996174445,95.63953488372093,4.90532279707768,254.76681232452393
29,386,0.6884587331135911,0.6279711683989174,65,kendal,initial,euclid_jaccard,euclid_jaccard,1,3,True,240134,228815,341,320,,183,4,0.8100318908691406,1.321211576461792,0.06496095657348633,148.99654173851013,96.89262584695858,2.83235970968313,93.02325581395348,5.4973372272805365,151.69670963287354
30,304,0.581844864368747,0.7166746599108824,53,kendal,initial,euclid_jaccard,euclid_jaccard,3,3,True,325037,316816,367,309,,184,13,0.43703722953796387,1.4941418170928955,0.19599080085754395,323.9133987426758,98.0113596244715,3.959851505568541,83.72093023255815,7.562032296179597,326.5448098182678
