trial_id,max_num_of_clusters,max_dissimilarity_distance,similarity_threshold,window_size,metric,similarity_vectors,embedding_distance_metric,distance_metric,number_of_permutations,ngrams,char_tokenization,num_of_comparisons,diffObjectsComparedSuccess,sameObjectsCompared,sameObjectsComparedSuccess,selection_variance,selectedNumOfPrototypes,averageBucketSize,prototypesTime,embeddingsTime,wtaTime,similarityTime,Accuracy,Precision,Recall,F1,Time
36,359,0.3104103762911117,0.6065082028629069,78,kendal,initial,euclid_jaccard,euclid_jaccard,4,2,False,352136,202639,344,39,,227,8,0.46899843215942383,1.1260015964508057,0.2819957733154297,290.7358720302582,99.39614925111775,2.083333333333333,11.337209302325581,3.5198555956678703,293.374871969223
37,156,0.18942719851581322,0.4975472003716313,45,kendal,initial,euclid_jaccard,euclid_jaccard,3,2,False,352588,83638,354,48,,135,6,0.09000349044799805,1.200392246246338,0.30849266052246094,259.7700297832489,99.46873561335477,2.3558586484810915,11.046511627906977,3.8834951456310685,262.028000831604
38,186,0.683420512875991,0.5685437979472384,56,kendal,initial,euclid_jaccard,euclid_jaccard,5,2,False,352311,113886,344,38,,156,10,0.06799650192260742,0.5810058116912842,0.2839937210083008,271.68932247161865,99.44218651588285,2.2261277094317515,11.046511627906977,3.7055095075572893,273.15885043144226
39,131,0.42507065125632226,0.7112587199527087,15,kendal,initial,euclid_jaccard,euclid_jaccard,2,2,False,352215,70632,344,38,,118,4,0.04199981689453125,0.59800124168396,0.0749979019165039,242.6456823348999,99.47692629236205,2.398989898989899,11.046511627906977,3.9419087136929467,243.91193318367004
40,111,0.10684485958949654,0.734062801202378,67,kendal,initial,euclid_jaccard,euclid_jaccard,3,2,False,352387,56004,344,38,,102,6,0.03400230407714844,0.4849095344543457,0.09267377853393555,252.62091374397278,99.49330765037662,2.490170380078637,11.046511627906977,4.064171122994652,253.6625030040741
41,115,0.12096114637679142,0.7287707581714553,66,kendal,initial,euclid_jaccard,euclid_jaccard,3,2,False,352625,58662,354,48,,106,6,0.025060176849365234,0.3921051025390625,0.11499810218811035,221.7694435119629,99.4907657155123,2.4755700325732897,11.046511627906977,4.044704630122405,222.80345845222473
42,113,0.12499233799376785,0.7387691210649114,65,kendal,initial,euclid_jaccard,euclid_jaccard,3,2,False,352429,57692,344,38,,104,6,0.031250715255737305,0.4156036376953125,0.1250150203704834,256.88769793510437,99.49161302713374,2.4804177545691903,11.046511627906977,4.051172707889126,258.1288709640503
43,114,0.11323207977869644,0.7347681794460826,65,kendal,initial,euclid_jaccard,euclid_jaccard,3,2,False,352251,57671,344,38,,105,6,0.057000160217285156,1.001997947692871,0.16683697700500488,290.95206904411316,99.49217790154805,2.4836601307189543,11.046511627906977,4.055496264674493,292.9123616218567
44,138,0.08175668725185317,0.7383087604895119,35,kendal,initial,euclid_jaccard,euclid_jaccard,2,2,False,352464,75304,344,38,,123,4,0.043996572494506836,0.40659093856811523,0.06527209281921387,186.90604424476624,99.47438435749771,2.3854362837413685,11.046511627906977,3.9235931853381514,187.84738159179688
45,399,0.09325332907158122,0.6983431883456003,62,kendal,initial,euclid_jaccard,euclid_jaccard,3,2,False,352809,226523,353,45,,240,6,0.4972410202026367,0.7508962154388428,0.18749785423278809,231.37457823753357,99.3828747023818,2.0323084940072955,11.337209302325581,3.4467520989836506,233.23429489135742
46,111,0.050079515315573975,0.515117777144465,68,kendal,initial,euclid_jaccard,euclid_jaccard,3,2,False,352698,56068,344,38,,102,6,0.015628814697265625,0.31594228744506836,0.08620667457580566,220.8784375190735,99.49330765037662,2.490170380078637,11.046511627906977,4.064171122994652,221.72799921035767
47,149,0.0706986186601094,0.5140444542731117,54,kendal,initial,euclid_jaccard,euclid_jaccard,2,2,False,352504,80882,345,38,,129,4,0.04687762260437012,0.43192553520202637,0.06250262260437012,187.0773367881775,99.47127754821909,2.369077306733167,11.046511627906977,3.9014373716632447,188.04534888267517
48,109,0.8343528201685304,0.4812283532760721,24,kendal,initial,euclid_jaccard,euclid_jaccard,3,2,False,352722,55398,344,38,,97,6,0.03125286102294922,0.32259345054626465,0.08078980445861816,223.53080892562866,99.49359008758378,2.4918032786885247,11.046511627906977,4.066345639379348,224.37147498130798
49,178,0.8344675376378667,0.4784804340742715,26,kendal,initial,euclid_jaccard,euclid_jaccard,3,2,False,352871,102016,344,38,,142,6,0.1406269073486328,0.43866539001464844,0.119598388671875,219.23041987419128,99.4560259390331,2.2919179734620023,11.046511627906977,3.796203796203797,220.36806440353394
